date,league,match,home,away,bet_name,prob,odds,ev,star,ev_tier,stake_factor,result,ret,pnl,status,src,veto,risk_tags,divergence_pp,placed_odds,bookmaker,verified,kickoff,data_src,snap_age_h,upset_level,data_note,scan_ts,coach_atk_mod,coach_def_mod,coach_sample_size
08/22/2026,英冠,Southampton vs Stoke City,Southampton,Stoke City,大2.50,0.4052,1.74,-0.299,,,,win,1.74,0.74,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主0/客4),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Southampton vs Stoke City,Southampton,Stoke City,1X2主胜,0.6443,1.68,0.081,,,,win,1.68,0.6799999999999999,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主0/客4),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Southampton vs Stoke City,Southampton,Stoke City,1X2平局,0.2446,4.6,0.1239,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主0/客4),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Southampton vs Stoke City,Southampton,Stoke City,1X2客胜,0.1111,5.3,-0.4121,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主0/客4),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Queens Park Rangers vs Bolton Wanderers,Queens Park Rangers,Bolton Wanderers,让球主(-0.5),0.3826,1.94,-0.2585,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主4/客2);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Queens Park Rangers vs Bolton Wanderers,Queens Park Rangers,Bolton Wanderers,让球客(+0.5),0.6174,2.06,0.2708,2,高价值,,win,2.06,1.06,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主4/客2);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Queens Park Rangers vs Bolton Wanderers,Queens Park Rangers,Bolton Wanderers,小2.50,0.4378,2.06,-0.1037,,,,win,2.06,1.06,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主4/客2);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Queens Park Rangers vs Bolton Wanderers,Queens Park Rangers,Bolton Wanderers,大2.50,0.5622,1.92,0.0727,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主4/客2);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Queens Park Rangers vs Bolton Wanderers,Queens Park Rangers,Bolton Wanderers,1X2主胜,0.373,1.94,-0.2796,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主4/客2);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Queens Park Rangers vs Bolton Wanderers,Queens Park Rangers,Bolton Wanderers,1X2平局,0.2717,3.9,0.0548,,,,win,3.9,2.9,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主4/客2);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Queens Park Rangers vs Bolton Wanderers,Queens Park Rangers,Bolton Wanderers,1X2客胜,0.3553,4.3,0.5212,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主4/客2);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Preston North End vs Wolverhampton,Preston North End,Wolverhampton,让球主(+0.5),0.6011,1.89,0.1301,1,标准,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Preston North End vs Wolverhampton,Preston North End,Wolverhampton,让球客(-0.5),0.3989,2.1,-0.1667,,,,win,2.1,1.1,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Preston North End vs Wolverhampton,Preston North End,Wolverhampton,小2.50,0.549,2.02,0.1033,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Preston North End vs Wolverhampton,Preston North End,Wolverhampton,大2.50,0.451,1.96,-0.1207,,,,win,1.96,0.96,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Preston North End vs Wolverhampton,Preston North End,Wolverhampton,1X2主胜,0.3216,3.9,0.2462,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Preston North End vs Wolverhampton,Preston North End,Wolverhampton,1X2平局,0.2929,3.65,0.062,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Preston North End vs Wolverhampton,Preston North End,Wolverhampton,1X2客胜,0.3855,2.1,-0.1958,,,,win,2.1,1.1,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Derby County vs Cardiff City,Derby County,Cardiff City,让球主(-0.2),0.3707,1.92,-0.2927,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主2/客4);平局预警(市场去水平局>=26%);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Derby County vs Cardiff City,Derby County,Cardiff City,让球客(+0.2),0.6293,2.06,0.2883,2,高价值,,half,1.53,0.53,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主2/客4);平局预警(市场去水平局>=26%);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Derby County vs Cardiff City,Derby County,Cardiff City,小2.50,0.401,2.08,-0.1717,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主2/客4);平局预警(市场去水平局>=26%);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Derby County vs Cardiff City,Derby County,Cardiff City,大2.50,0.599,1.9,0.13,,,,win,1.9,0.8999999999999999,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主2/客4);平局预警(市场去水平局>=26%);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Derby County vs Cardiff City,Derby County,Cardiff City,1X2主胜,0.3639,2.06,-0.2529,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主2/客4);平局预警(市场去水平局>=26%);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Derby County vs Cardiff City,Derby County,Cardiff City,1X2平局,0.2649,3.65,-0.0362,,,,win,3.65,2.65,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主2/客4);平局预警(市场去水平局>=26%);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Derby County vs Cardiff City,Derby County,Cardiff City,1X2客胜,0.3712,4.1,0.5168,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;伤停>2人(主2/客4);平局预警(市场去水平局>=26%);联赛英冠历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Blackburn Rovers vs Middlesbrough,Blackburn Rovers,Middlesbrough,让球主(+0.5),0.6196,1.95,0.1988,1,标准,,win,1.95,0.95,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Blackburn Rovers vs Middlesbrough,Blackburn Rovers,Middlesbrough,让球客(-0.5),0.3804,2.02,-0.2376,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Blackburn Rovers vs Middlesbrough,Blackburn Rovers,Middlesbrough,小2.50,0.65,2.08,0.3461599652878218,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Blackburn Rovers vs Middlesbrough,Blackburn Rovers,Middlesbrough,大2.50,0.3086,1.91,-0.4131,,,,win,1.91,0.9099999999999999,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Blackburn Rovers vs Middlesbrough,Blackburn Rovers,Middlesbrough,1X2主胜,0.3017,4.0,0.1944,,,,win,4.0,3.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Blackburn Rovers vs Middlesbrough,Blackburn Rovers,Middlesbrough,1X2平局,0.3275,3.7,0.1991,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英冠,Blackburn Rovers vs Middlesbrough,Blackburn Rovers,Middlesbrough,1X2客胜,0.3708,2.04,-0.2514,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,0.4,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,比甲,SV Zulte Waregem vs SK Beveren,SV Zulte Waregem,SK Beveren,让球主(-0.5),0.65,2.08,0.327565445026178,,,,win,2.08,1.08,已结算,scan24h对账,1,纯数据无伤病情报;λ过高(5.40);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型76% vs 市场47%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,比甲,SV Zulte Waregem vs SK Beveren,SV Zulte Waregem,SK Beveren,让球客(+0.5),0.236,1.86,-0.569,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;λ过高(5.40);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型76% vs 市场47%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,比甲,SV Zulte Waregem vs SK Beveren,SV Zulte Waregem,SK Beveren,小2.50,0.0962,2.2,-0.7917,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;λ过高(5.40);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型76% vs 市场47%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,比甲,SV Zulte Waregem vs SK Beveren,SV Zulte Waregem,SK Beveren,大2.50,0.65,1.78,0.13839898207568035,,,,win,1.78,0.78,已结算,scan24h对账,1,纯数据无伤病情报;λ过高(5.40);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型76% vs 市场47%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,比甲,SV Zulte Waregem vs SK Beveren,SV Zulte Waregem,SK Beveren,1X2主胜,0.65,2.1,0.3424731961750218,,,,win,2.1,1.1,已结算,scan24h对账,1,纯数据无伤病情报;λ过高(5.40);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型76% vs 市场47%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,比甲,SV Zulte Waregem vs SK Beveren,SV Zulte Waregem,SK Beveren,1X2平局,0.1575,3.65,-0.4348,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;λ过高(5.40);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型76% vs 市场47%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,比甲,SV Zulte Waregem vs SK Beveren,SV Zulte Waregem,SK Beveren,1X2客胜,0.1523,3.75,-0.4383,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;λ过高(5.40);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型76% vs 市场47%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Nottingham Forest vs Leeds United,Nottingham Forest,Leeds United,让球主(-0.2),0.4533,2.08,-0.0611,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主0/客3);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场54%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Nottingham Forest vs Leeds United,Nottingham Forest,Leeds United,让球客(+0.2),0.5467,1.91,0.0396,,,,win,1.91,0.9099999999999999,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主0/客3);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场54%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Nottingham Forest vs Leeds United,Nottingham Forest,Leeds United,小2.50,0.65,1.83,0.18341778903853845,,,,win,1.83,0.8300000000000001,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主0/客3);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场54%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Nottingham Forest vs Leeds United,Nottingham Forest,Leeds United,大2.50,0.2501,2.18,-0.4576,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主0/客3);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场54%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Nottingham Forest vs Leeds United,Nottingham Forest,Leeds United,1X2主胜,0.4291,2.4,0.0244,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主0/客3);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场54%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Nottingham Forest vs Leeds United,Nottingham Forest,Leeds United,1X2平局,0.3296,3.5,0.1475,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主0/客3);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场54%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Nottingham Forest vs Leeds United,Nottingham Forest,Leeds United,1X2客胜,0.2412,3.3,-0.2082,,,,win,3.3,2.3,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主0/客3);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场54%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Ipswich Town vs Sunderland,Ipswich Town,Sunderland,让球主(+0.0),0.65,2.02,0.3060559006211181,,,,win,2.02,1.02,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型80% vs 市场49%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Ipswich Town vs Sunderland,Ipswich Town,Sunderland,让球客(-0.0),0.195,1.96,-0.6197,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型80% vs 市场49%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Ipswich Town vs Sunderland,Ipswich Town,Sunderland,小2.50,0.6061,1.79,0.0794,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型80% vs 市场49%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Ipswich Town vs Sunderland,Ipswich Town,Sunderland,大2.50,0.3939,2.24,-0.1221,,,,win,2.24,1.2400000000000002,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型80% vs 市场49%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Ipswich Town vs Sunderland,Ipswich Town,Sunderland,1X2主胜,0.6342,2.88,0.8245,,,,win,2.88,1.88,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型80% vs 市场49%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Ipswich Town vs Sunderland,Ipswich Town,Sunderland,1X2平局,0.2436,3.4,-0.1727,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型80% vs 市场49%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Ipswich Town vs Sunderland,Ipswich Town,Sunderland,1X2客胜,0.1222,2.78,-0.6605,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型80% vs 市场49%)->否决,,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Everton vs Crystal Palace,Everton,Crystal Palace,让球主(-0.2),0.4384,2.02,-0.1214,,,,win,2.02,1.02,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主3/客1);平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Everton vs Crystal Palace,Everton,Crystal Palace,让球客(+0.2),0.5616,1.95,0.0866,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主3/客1);平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Everton vs Crystal Palace,Everton,Crystal Palace,小2.50,0.6331,1.92,0.208,2,高价值,,win,1.92,0.9199999999999999,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主3/客1);平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Everton vs Crystal Palace,Everton,Crystal Palace,大2.50,0.3669,2.06,-0.2489,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主3/客1);平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Everton vs Crystal Palace,Everton,Crystal Palace,1X2主胜,0.4166,2.26,-0.0603,,,,win,2.26,1.2599999999999998,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主3/客1);平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Everton vs Crystal Palace,Everton,Crystal Palace,1X2平局,0.2986,3.55,0.058,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主3/客1);平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,英超,Everton vs Crystal Palace,Everton,Crystal Palace,1X2客胜,0.2848,3.6,0.0232,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主3/客1);平局预警(市场去水平局>=26%),,,,,2026-08-22T22:00:00+08:00,,1.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,葡超,CS Marítimo vs Académico Viseu FC,CS Marítimo,Académico Viseu FC,让球主(-0.5),0.4901,2.1,0.0181,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,葡超,CS Marítimo vs Académico Viseu FC,CS Marítimo,Académico Viseu FC,让球客(+0.5),0.5099,1.87,-0.0568,,,,win,1.87,0.8700000000000001,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,葡超,CS Marítimo vs Académico Viseu FC,CS Marítimo,Académico Viseu FC,小2.50,0.5182,1.71,-0.1182,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,葡超,CS Marítimo vs Académico Viseu FC,CS Marítimo,Académico Viseu FC,大2.50,0.4818,2.38,0.1409,1,标准,,win,2.38,1.38,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,葡超,CS Marítimo vs Académico Viseu FC,CS Marítimo,Académico Viseu FC,1X2主胜,0.4576,2.12,-0.0393,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,葡超,CS Marítimo vs Académico Viseu FC,CS Marítimo,Académico Viseu FC,1X2平局,0.2798,3.4,-0.0579,,,,win,3.4,2.4,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,葡超,CS Marítimo vs Académico Viseu FC,CS Marítimo,Académico Viseu FC,1X2客胜,0.2626,4.1,0.0665,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,荷甲,Fortuna Sittard vs AZ Alkmaar,Fortuna Sittard,AZ Alkmaar,让球主(+1.0),0.65,1.87,0.18029367366543148,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主1/客3);模型与市场分歧>20pp(模型73% vs 市场52%)->否决,,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,荷甲,Fortuna Sittard vs AZ Alkmaar,Fortuna Sittard,AZ Alkmaar,让球客(-1.0),0.2713,2.02,-0.4678,,,,win,2.02,1.02,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主1/客3);模型与市场分歧>20pp(模型73% vs 市场52%)->否决,,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,荷甲,Fortuna Sittard vs AZ Alkmaar,Fortuna Sittard,AZ Alkmaar,小2.50,0.65,2.62,0.6036447638603699,,,,win,2.62,1.62,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主1/客3);模型与市场分歧>20pp(模型73% vs 市场52%)->否决,,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,荷甲,Fortuna Sittard vs AZ Alkmaar,Fortuna Sittard,AZ Alkmaar,大2.50,0.3182,1.47,-0.5595,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主1/客3);模型与市场分歧>20pp(模型73% vs 市场52%)->否决,,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/22/2026,荷甲,Fortuna Sittard vs AZ Alkmaar,Fortuna Sittard,AZ Alkmaar,1X2主胜,0.3097,5.2,0.6004,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主1/客3);模型与市场分歧>20pp(模型73% vs 市场52%)->否决,,,,,2026-08-22T22:30:00+08:00,,1.8,,,2026-08-23T17:18:33.440757+08:00,,,
